State (FIPS Code),County of current residence,Census Tract,Block Group,Qualifying Name,FIPS,Civilian Population in Labor Force 16 Years and Over:,Civilian Population in Labor Force 16 Years and Over: Employed,Civilian Population in Labor Force 16 Years and Over: Unemployed,Population 25 Years and Over:,Population 25 Years and Over: Less than High School,Population 25 Years and Over: High School Graduate (Includes Equivalency),Population 25 Years and Over: Some College,Population 25 Years and Over: Bachelor's Degree,Population 25 Years and Over: Master's Degree,Population 25 Years and Over: Professional School Degree,Population 25 Years and Over: Doctorate Degree,Total Population,Total Population:,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,Total Population,Total Population: Not Hispanic or Latino,Total Population: Not Hispanic or Latino: White Alone,Total Population: Not Hispanic or Latino: Black or African American Alone,Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone,Total Population: Not Hispanic or Latino: Asian Alone,Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone,Total Population: Not Hispanic or Latino: Some Other Race Alone,Total Population: Not Hispanic or Latino: Two or More Races,Total Population: Hispanic or Latino,Total Population: Hispanic or Latino: White Alone,Total Population: Hispanic or Latino: Black or African American Alone,Total Population: Hispanic or Latino: American Indian and Alaska Native Alone,Total Population: Hispanic or Latino: Asian Alone,Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone,Total Population: Hispanic or Latino: Some Other Race Alone,Total Population: Hispanic or Latino: Two or More Races,Population Under 18 Years of Age for Whom Poverty Status Is Determined:,Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty,Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level
Geo_STATE,Geo_COUNTY,Geo_TRACT,Geo_BLKGRP,Geo_QName,Geo_FIPS,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003
09,001,090300,1,"Block Group 1, Census Tract 903, Fairfield County, Connecticut",090010903001,343,313,30,389,11,56,131,112,46,22,11,608,608,498,0,0,108,0,0,2,608,601,493,0,0,108,0,0,0,7,5,0,0,0,0,0,2,,,
09,001,090300,2,"Block Group 2, Census Tract 903, Fairfield County, Connecticut",090010903002,864,853,11,930,94,35,247,353,149,30,22,1455,1455,1013,98,47,9,0,40,248,1455,1223,947,98,0,9,0,0,169,232,66,0,47,0,0,40,79,,,
09,001,090300,3,"Block Group 3, Census Tract 903, Fairfield County, Connecticut",090010903003,646,606,40,820,20,121,231,282,103,55,8,1182,1182,1094,26,0,30,0,12,20,1182,1130,1063,26,0,30,0,0,11,52,31,0,0,0,0,12,9,,,
09,001,090300,4,"Block Group 4, Census Tract 903, Fairfield County, Connecticut",090010903004,949,762,187,1023,17,394,162,306,124,20,0,1565,1565,919,0,0,50,0,556,40,1565,991,911,0,0,50,0,0,30,574,8,0,0,0,0,556,10,,,
09,001,090400,1,"Block Group 1, Census Tract 904, Fairfield County, Connecticut",090010904001,865,845,20,1511,70,565,123,453,209,58,33,1848,1848,1303,109,0,278,24,15,119,1848,1725,1195,109,0,278,24,0,119,123,108,0,0,0,0,15,0,,,
09,001,090400,2,"Block Group 2, Census Tract 904, Fairfield County, Connecticut",090010904002,898,818,80,1010,159,107,261,271,144,68,0,1642,1642,893,220,16,119,0,90,304,1642,1403,838,220,16,119,0,49,161,239,55,0,0,0,0,41,143,,,
09,001,090400,3,"Block Group 3, Census Tract 904, Fairfield County, Connecticut",090010904003,1917,1751,166,2199,0,325,443,810,531,61,29,3314,3314,2825,109,0,0,0,33,347,3314,2912,2694,109,0,0,0,0,109,402,131,0,0,0,0,33,238,,,
09,001,090500,1,"Block Group 1, Census Tract 905, Fairfield County, Connecticut",090010905001,424,414,10,523,70,135,86,172,42,18,0,711,711,544,5,0,0,0,0,162,711,669,543,5,0,0,0,0,121,42,1,0,0,0,0,0,41,,,
09,001,090500,2,"Block Group 2, Census Tract 905, Fairfield County, Connecticut",090010905002,1073,1037,36,1230,39,340,322,372,103,22,32,1995,1995,1380,67,0,126,0,386,36,1995,1728,1236,60,0,126,0,270,36,267,144,7,0,0,0,116,0,,,
09,001,090500,3,"Block Group 3, Census Tract 905, Fairfield County, Connecticut",090010905003,494,475,19,675,27,149,138,189,127,13,32,947,947,665,57,0,43,0,0,182,947,928,665,57,0,43,0,0,163,19,0,0,0,0,0,0,19,,,
09,001,090500,4,"Block Group 4, Census Tract 905, Fairfield County, Connecticut",090010905004,837,637,200,808,0,74,96,451,130,48,9,1752,1752,1593,9,0,83,0,34,33,1752,1718,1593,9,0,83,0,0,33,34,0,0,0,0,0,34,0,,,
09,001,090600,1,"Block Group 1, Census Tract 906, Fairfield County, Connecticut",090010906001,765,744,21,1260,26,266,265,386,258,35,24,1834,1834,1606,153,0,45,0,0,30,1834,1702,1497,153,0,45,0,0,7,132,109,0,0,0,0,0,23,,,
09,001,090600,2,"Block Group 2, Census Tract 906, Fairfield County, Connecticut",090010906002,975,947,28,1168,11,147,125,595,222,59,9,1743,1743,1229,0,0,72,0,26,416,1743,1294,1148,0,0,72,0,26,48,449,81,0,0,0,0,0,368,,,
09,001,090700,1,"Block Group 1, Census Tract 907, Fairfield County, Connecticut",090010907001,1184,1083,101,1429,47,195,257,491,257,161,21,2197,2197,1863,46,0,269,0,19,0,2197,2162,1847,46,0,269,0,0,0,35,16,0,0,0,0,19,0,,,
09,001,090700,2,"Block Group 2, Census Tract 907, Fairfield County, Connecticut",090010907002,860,840,20,1055,0,82,227,400,254,52,40,1763,1763,1298,0,0,435,0,13,17,1763,1700,1248,0,0,435,0,0,17,63,50,0,0,0,0,13,0,,,
09,001,090700,3,"Block Group 3, Census Tract 907, Fairfield County, Connecticut",090010907003,752,738,14,922,14,133,174,359,181,61,0,1417,1417,1279,8,0,0,0,130,0,1417,1282,1274,8,0,0,0,0,0,135,5,0,0,0,0,130,0,,,
09,001,100100,1,"Block Group 1, Census Tract 1001, Fairfield County, Connecticut",090011001001,1121,1121,0,1365,73,288,356,406,102,114,26,1881,1881,1598,59,0,29,0,111,84,1881,1692,1556,59,0,15,0,0,62,189,42,0,0,14,0,111,22,,,
09,001,100100,2,"Block Group 2, Census Tract 1001, Fairfield County, Connecticut",090011001002,496,448,48,707,12,193,165,214,98,25,0,864,864,708,26,0,61,0,1,68,864,795,708,26,0,61,0,0,0,69,0,0,0,0,0,1,68,,,
09,001,100100,3,"Block Group 3, Census Tract 1001, Fairfield County, Connecticut",090011001003,1213,1163,50,1553,88,321,282,500,313,49,0,2508,2508,1947,0,0,543,0,0,18,2508,2237,1694,0,0,543,0,0,0,271,253,0,0,0,0,0,18,,,
09,001,100200,1,"Block Group 1, Census Tract 1002, Fairfield County, Connecticut",090011002001,339,339,0,615,32,148,99,174,107,21,34,721,721,679,0,0,42,0,0,0,721,721,679,0,0,42,0,0,0,0,0,0,0,0,0,0,0,,,
09,001,100200,2,"Block Group 2, Census Tract 1002, Fairfield County, Connecticut",090011002002,736,627,109,904,0,233,295,109,216,51,0,1423,1423,1311,22,0,4,0,0,86,1423,1423,1311,22,0,4,0,0,86,0,0,0,0,0,0,0,0,,,
09,001,100200,3,"Block Group 3, Census Tract 1002, Fairfield County, Connecticut",090011002003,762,722,40,851,16,231,158,361,85,0,0,1213,1213,1088,25,0,86,0,14,0,1213,1164,1053,25,0,86,0,0,0,49,35,0,0,0,0,14,0,,,
09,001,100200,4,"Block Group 4, Census Tract 1002, Fairfield County, Connecticut",090011002004,664,632,32,807,30,118,119,182,301,30,27,1294,1294,953,248,0,40,0,0,53,1294,1294,953,248,0,40,0,0,53,0,0,0,0,0,0,0,0,,,
09,001,100200,5,"Block Group 5, Census Tract 1002, Fairfield County, Connecticut",090011002005,1365,1365,0,1518,99,555,411,237,155,40,21,2307,2307,1550,199,0,0,0,100,458,2307,2028,1464,199,0,0,0,0,365,279,86,0,0,0,0,100,93,,,
09,001,100300,1,"Block Group 1, Census Tract 1003, Fairfield County, Connecticut",090011003001,1354,1288,66,1845,33,424,390,478,504,16,0,2538,2538,2339,0,0,133,0,0,66,2538,2472,2339,0,0,133,0,0,0,66,0,0,0,0,0,0,66,,,
09,001,100300,2,"Block Group 2, Census Tract 1003, Fairfield County, Connecticut",090011003002,661,630,31,715,0,227,196,149,128,0,15,1421,1421,1218,11,0,54,0,11,127,1421,979,914,11,0,54,0,0,0,442,304,0,0,0,0,11,127,,,
09,001,100300,3,"Block Group 3, Census Tract 1003, Fairfield County, Connecticut",090011003003,633,624,9,576,0,119,69,138,232,0,18,1147,1147,956,0,0,18,0,158,15,1147,989,956,0,0,18,0,0,15,158,0,0,0,0,0,158,0,,,
09,001,100300,4,"Block Group 4, Census Tract 1003, Fairfield County, Connecticut",090011003004,643,601,42,1010,107,62,272,322,198,49,0,1610,1610,1317,50,0,25,0,0,218,1610,1474,1285,50,0,25,0,0,114,136,32,0,0,0,0,0,104,,,
09,001,105100,1,"Block Group 1, Census Tract 1051, Fairfield County, Connecticut",090011051001,830,764,66,1137,0,151,181,429,306,34,36,1581,1581,1561,0,0,20,0,0,0,1581,1567,1547,0,0,20,0,0,0,14,14,0,0,0,0,0,0,,,
09,001,105100,2,"Block Group 2, Census Tract 1051, Fairfield County, Connecticut",090011051002,515,515,0,682,4,92,36,246,179,86,39,1010,1010,827,0,0,6,0,167,10,1010,983,827,0,0,6,0,150,0,27,0,0,0,0,0,17,10,,,
09,001,105100,3,"Block Group 3, Census Tract 1051, Fairfield County, Connecticut",090011051003,813,773,40,983,22,159,145,258,295,104,0,1426,1426,1262,0,0,0,0,0,164,1426,1360,1196,0,0,0,0,0,164,66,66,0,0,0,0,0,0,,,
09,001,105200,1,"Block Group 1, Census Tract 1052, Fairfield County, Connecticut",090011052001,809,799,10,1027,32,176,193,352,121,114,39,1432,1432,1134,243,0,37,0,0,18,1432,1400,1102,243,0,37,0,0,18,32,32,0,0,0,0,0,0,,,
09,001,105200,2,"Block Group 2, Census Tract 1052, Fairfield County, Connecticut",090011052002,348,313,35,524,2,23,78,172,166,60,23,898,898,751,1,0,0,0,0,146,898,872,751,1,0,0,0,0,120,26,0,0,0,0,0,0,26,,,
09,001,105200,3,"Block Group 3, Census Tract 1052, Fairfield County, Connecticut",090011052003,687,638,49,987,52,49,140,318,248,171,9,1255,1255,1200,0,0,27,0,28,0,1255,1197,1170,0,0,27,0,0,0,58,30,0,0,0,0,28,0,,,
09,001,110100,1,"Block Group 1, Census Tract 1101, Fairfield County, Connecticut",090011101001,1034,935,99,1085,102,266,384,244,77,0,12,1576,1576,1242,147,0,0,0,65,122,1576,1044,944,59,0,0,0,18,23,532,298,88,0,0,0,47,99,,,
09,001,110100,2,"Block Group 2, Census Tract 1101, Fairfield County, Connecticut",090011101002,960,903,57,1018,130,167,302,212,74,113,20,1433,1433,805,245,0,197,0,122,64,1433,1336,752,243,0,197,0,101,43,97,53,2,0,0,0,21,21,,,
09,001,110201,1,"Block Group 1, Census Tract 1102.01, Fairfield County, Connecticut",090011102011,1402,1343,59,1461,122,397,442,239,226,16,19,2174,2174,1666,0,0,264,0,115,129,2174,2007,1623,0,0,264,0,6,114,167,43,0,0,0,0,109,15,,,
09,001,110201,2,"Block Group 2, Census Tract 1102.01, Fairfield County, Connecticut",090011102012,944,862,82,1142,58,358,288,239,188,11,0,1537,1537,1188,43,11,176,0,84,35,1537,1240,984,43,11,176,0,0,26,297,204,0,0,0,0,84,9,,,
09,001,110201,3,"Block Group 3, Census Tract 1102.01, Fairfield County, Connecticut",090011102013,523,502,21,597,22,163,144,233,35,0,0,991,991,796,2,0,57,0,79,57,991,799,718,2,0,57,0,0,22,192,78,0,0,0,0,79,35,,,
09,001,110202,1,"Block Group 1, Census Tract 1102.02, Fairfield County, Connecticut",090011102021,833,809,24,977,20,212,191,261,278,15,0,1234,1234,1193,41,0,0,0,0,0,1234,1234,1193,41,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
09,001,110202,2,"Block Group 2, Census Tract 1102.02, Fairfield County, Connecticut",090011102022,1034,933,101,1979,215,848,531,228,142,15,0,2703,2703,1929,274,19,56,0,405,20,2703,2499,1738,274,19,56,0,392,20,204,191,0,0,0,0,13,0,,,
09,001,110202,3,"Block Group 3, Census Tract 1102.02, Fairfield County, Connecticut",090011102023,714,690,24,1032,100,271,181,320,124,20,16,1187,1187,996,8,0,0,0,57,126,1187,1054,988,8,0,0,0,27,31,133,8,0,0,0,0,30,95,,,
09,001,110301,1,"Block Group 1, Census Tract 1103.01, Fairfield County, Connecticut",090011103011,588,588,0,603,67,220,218,66,32,0,0,1025,1025,725,0,0,242,0,0,58,1025,939,697,0,0,242,0,0,0,86,28,0,0,0,0,0,58,,,
09,001,110301,2,"Block Group 2, Census Tract 1103.01, Fairfield County, Connecticut",090011103012,1549,1473,76,2470,67,779,515,721,334,5,49,2965,2965,2648,0,0,50,0,0,267,2965,2471,2421,0,0,50,0,0,0,494,227,0,0,0,0,0,267,,,
09,001,110301,3,"Block Group 3, Census Tract 1103.01, Fairfield County, Connecticut",090011103013,1005,948,57,1154,65,213,304,282,210,69,11,1505,1505,1352,38,31,0,0,0,84,1505,1477,1352,38,31,0,0,0,56,28,0,0,0,0,0,0,28,,,
09,001,110301,4,"Block Group 4, Census Tract 1103.01, Fairfield County, Connecticut",090011103014,567,534,33,1060,41,402,289,165,110,0,53,1250,1250,1077,12,0,75,0,42,44,1250,1157,1059,12,0,75,0,0,11,93,18,0,0,0,0,42,33,,,
09,001,110302,1,"Block Group 1, Census Tract 1103.02, Fairfield County, Connecticut",090011103021,1135,1135,0,1261,29,306,234,404,228,60,0,2153,2153,2083,0,0,38,0,0,32,2153,2153,2083,0,0,38,0,0,32,0,0,0,0,0,0,0,0,,,
09,001,110302,2,"Block Group 2, Census Tract 1103.02, Fairfield County, Connecticut",090011103022,671,649,22,1033,15,245,162,248,294,51,18,1251,1251,975,54,0,122,0,31,69,1251,1118,909,54,0,122,0,0,33,133,66,0,0,0,0,31,36,,,
09,001,110400,1,"Block Group 1, Census Tract 1104, Fairfield County, Connecticut",090011104001,772,762,10,1181,12,308,307,301,202,39,12,1583,1583,1521,18,0,19,0,13,12,1583,1560,1511,18,0,19,0,0,12,23,10,0,0,0,0,13,0,,,
09,001,110400,2,"Block Group 2, Census Tract 1104, Fairfield County, Connecticut",090011104002,1457,1351,106,1971,125,412,706,384,193,98,53,2760,2760,2255,53,0,83,0,38,331,2760,2449,2177,53,0,83,0,0,136,311,78,0,0,0,0,38,195,,,
09,001,110400,3,"Block Group 3, Census Tract 1104, Fairfield County, Connecticut",090011104003,400,353,47,523,0,135,202,102,77,7,0,747,747,714,0,0,5,0,0,28,747,733,700,0,0,5,0,0,28,14,14,0,0,0,0,0,0,,,
09,001,110500,1,"Block Group 1, Census Tract 1105, Fairfield County, Connecticut",090011105001,791,791,0,1166,10,201,412,218,299,0,26,1380,1380,1211,100,0,0,0,0,69,1380,1280,1211,0,0,0,0,0,69,100,0,100,0,0,0,0,0,,,
09,001,110500,2,"Block Group 2, Census Tract 1105, Fairfield County, Connecticut",090011105002,509,450,59,857,36,199,338,149,125,0,10,1118,1118,1118,0,0,0,0,0,0,1118,1028,1028,0,0,0,0,0,0,90,90,0,0,0,0,0,0,,,
09,001,110500,3,"Block Group 3, Census Tract 1105, Fairfield County, Connecticut",090011105003,1240,1186,54,1564,0,375,374,361,411,18,25,2135,2135,2026,52,0,0,0,0,57,2135,1988,1879,52,0,0,0,0,57,147,147,0,0,0,0,0,0,,,
09,001,110500,4,"Block Group 4, Census Tract 1105, Fairfield County, Connecticut",090011105004,274,273,1,485,3,193,72,150,67,0,0,485,485,458,0,0,25,0,1,1,485,484,458,0,0,25,0,0,1,1,0,0,0,0,0,1,0,,,
09,001,110601,1,"Block Group 1, Census Tract 1106.01, Fairfield County, Connecticut",090011106011,221,221,0,483,10,114,104,126,111,0,18,564,564,553,0,0,11,0,0,0,564,564,553,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,
09,001,110601,2,"Block Group 2, Census Tract 1106.01, Fairfield County, Connecticut",090011106012,1428,1428,0,1672,43,445,383,388,413,0,0,2251,2251,2096,29,0,114,0,0,12,2251,2185,2042,29,0,114,0,0,0,66,54,0,0,0,0,0,12,,,
09,001,110602,1,"Block Group 1, Census Tract 1106.02, Fairfield County, Connecticut",090011106021,596,467,129,843,45,369,249,122,58,0,0,901,901,798,0,103,0,0,0,0,901,659,659,0,0,0,0,0,0,242,139,0,103,0,0,0,0,,,
09,001,110602,2,"Block Group 2, Census Tract 1106.02, Fairfield County, Connecticut",090011106022,807,778,29,1273,95,264,464,275,131,44,0,1638,1638,1576,22,0,30,0,0,10,1638,1604,1542,22,0,30,0,0,10,34,34,0,0,0,0,0,0,,,
09,001,110602,3,"Block Group 3, Census Tract 1106.02, Fairfield County, Connecticut",090011106023,1406,1355,51,1631,157,298,327,553,275,21,0,2398,2398,1814,15,0,454,0,35,80,2398,2177,1668,15,0,454,0,0,40,221,146,0,0,0,0,35,40,,,
09,001,200100,1,"Block Group 1, Census Tract 2001, Fairfield County, Connecticut",090012001001,898,853,45,1134,83,386,285,185,180,15,0,1580,1580,1124,8,0,56,0,185,207,1580,1203,1073,8,0,56,0,5,61,377,51,0,0,0,0,180,146,,,
09,001,200100,2,"Block Group 2, Census Tract 2001, Fairfield County, Connecticut",090012001002,1433,1327,106,1483,147,380,395,379,87,19,76,2412,2412,1926,53,0,83,0,321,29,2412,2202,1844,53,0,83,0,215,7,210,82,0,0,0,0,106,22,,,
09,001,200200,1,"Block Group 1, Census Tract 2002, Fairfield County, Connecticut",090012002001,1120,1085,35,1547,98,451,291,489,181,0,37,2110,2110,1495,37,0,294,0,137,147,2110,1927,1476,37,0,294,0,49,71,183,19,0,0,0,0,88,76,,,
09,001,200200,2,"Block Group 2, Census Tract 2002, Fairfield County, Connecticut",090012002002,267,251,16,452,14,55,140,61,171,11,0,586,586,569,13,0,4,0,0,0,586,586,569,13,0,4,0,0,0,0,0,0,0,0,0,0,0,,,
09,001,200200,3,"Block Group 3, Census Tract 2002, Fairfield County, Connecticut",090012002003,643,643,0,839,288,107,143,161,92,48,0,1104,1104,602,0,0,105,0,323,74,1104,1104,602,0,0,105,0,323,74,0,0,0,0,0,0,0,0,,,
09,001,200200,4,"Block Group 4, Census Tract 2002, Fairfield County, Connecticut",090012002004,726,710,16,914,63,207,310,287,19,13,15,1841,1841,832,664,0,7,0,45,293,1841,1796,832,664,0,7,0,0,293,45,0,0,0,0,0,45,0,,,
09,001,200301,1,"Block Group 1, Census Tract 2003.01, Fairfield County, Connecticut",090012003011,595,580,15,924,30,261,208,174,213,38,0,1169,1169,785,7,0,344,0,4,29,1169,1116,749,7,0,344,0,0,16,53,36,0,0,0,0,4,13,,,
09,001,200301,2,"Block Group 2, Census Tract 2003.01, Fairfield County, Connecticut",090012003012,1071,992,79,1193,24,209,285,391,256,16,12,1784,1784,1499,59,0,42,0,9,175,1784,1706,1437,59,0,42,0,0,168,78,62,0,0,0,0,9,7,,,
09,001,200301,3,"Block Group 3, Census Tract 2003.01, Fairfield County, Connecticut",090012003013,1410,1308,102,1409,81,273,329,394,289,43,0,2112,2112,1627,19,0,247,0,58,161,2112,1726,1439,19,0,247,0,0,21,386,188,0,0,0,0,58,140,,,
09,001,200302,1,"Block Group 1, Census Tract 2003.02, Fairfield County, Connecticut",090012003021,1226,1208,18,1395,60,441,172,377,167,152,26,2076,2076,1852,110,0,61,0,9,44,2076,1981,1783,110,0,61,0,0,27,95,69,0,0,0,0,9,17,,,
09,001,200302,2,"Block Group 2, Census Tract 2003.02, Fairfield County, Connecticut",090012003022,304,297,7,409,7,93,101,127,81,0,0,500,500,437,0,0,0,0,32,31,500,500,437,0,0,0,0,32,31,0,0,0,0,0,0,0,0,,,
09,001,200302,3,"Block Group 3, Census Tract 2003.02, Fairfield County, Connecticut",090012003023,1025,996,29,1220,30,305,480,304,74,11,16,1988,1988,1713,127,10,27,0,0,111,1988,1938,1693,127,0,27,0,0,91,50,20,0,10,0,0,0,20,,,
09,001,200302,4,"Block Group 4, Census Tract 2003.02, Fairfield County, Connecticut",090012003024,488,460,28,657,0,125,133,277,112,0,10,1025,1025,944,0,0,11,0,0,70,1025,988,944,0,0,11,0,0,33,37,0,0,0,0,0,0,37,,,
09,001,205100,1,"Block Group 1, Census Tract 2051, Fairfield County, Connecticut",090012051001,1005,973,32,1340,45,351,278,480,49,128,9,1730,1730,1598,0,0,0,28,0,104,1730,1679,1589,0,0,0,28,0,62,51,9,0,0,0,0,0,42,,,
09,001,205100,2,"Block Group 2, Census Tract 2051, Fairfield County, Connecticut",090012051002,1009,983,26,1179,35,364,198,260,212,76,34,1877,1877,1561,48,0,159,0,51,58,1877,1700,1445,48,0,159,0,0,48,177,116,0,0,0,0,51,10,,,
09,001,205100,3,"Block Group 3, Census Tract 2051, Fairfield County, Connecticut",090012051003,432,415,17,557,32,69,202,124,65,47,18,753,753,631,0,0,10,0,29,83,753,725,631,0,0,10,0,29,55,28,0,0,0,0,0,0,28,,,
09,001,205200,1,"Block Group 1, Census Tract 2052, Fairfield County, Connecticut",090012052001,1297,1241,56,1482,0,197,266,566,346,79,28,2347,2347,2232,0,0,63,0,25,27,2347,2254,2182,0,0,63,0,0,9,93,50,0,0,0,0,25,18,,,
09,001,205200,2,"Block Group 2, Census Tract 2052, Fairfield County, Connecticut",090012052002,1143,1078,65,1609,2,282,613,509,150,15,38,2177,2177,2054,1,0,71,0,36,15,2177,2109,2037,1,0,71,0,0,0,68,17,0,0,0,0,36,15,,,
09,001,205200,3,"Block Group 3, Census Tract 2052, Fairfield County, Connecticut",090012052003,709,679,30,809,0,146,179,281,186,17,0,1247,1247,1191,0,0,0,0,0,56,1247,1083,1083,0,0,0,0,0,0,164,108,0,0,0,0,0,56,,,
09,001,205200,4,"Block Group 4, Census Tract 2052, Fairfield County, Connecticut",090012052004,651,651,0,880,53,164,104,359,147,10,43,1292,1292,1234,0,0,0,0,18,40,1292,1180,1180,0,0,0,0,0,0,112,54,0,0,0,0,18,40,,,
09,001,205300,1,"Block Group 1, Census Tract 2053, Fairfield County, Connecticut",090012053001,1329,1234,95,1564,162,383,330,296,309,42,42,2028,2028,1539,90,0,147,0,13,239,2028,1934,1492,90,0,147,0,0,205,94,47,0,0,0,0,13,34,,,
09,001,205300,2,"Block Group 2, Census Tract 2053, Fairfield County, Connecticut",090012053002,613,613,0,1116,65,328,134,319,229,26,15,1342,1342,1130,0,0,100,0,0,112,1342,1211,1025,0,0,100,0,0,86,131,105,0,0,0,0,0,26,,,
09,001,205300,3,"Block Group 3, Census Tract 2053, Fairfield County, Connecticut",090012053003,1363,1348,15,1699,88,419,398,506,256,32,0,2635,2635,1894,401,0,178,0,108,54,2635,2428,1845,351,0,178,0,0,54,207,49,50,0,0,0,108,0,,,
09,001,210101,1,"Block Group 1, Census Tract 2101.01, Fairfield County, Connecticut",090012101011,881,856,25,929,106,62,163,378,95,75,50,1257,1257,786,256,0,99,0,75,41,1257,1008,735,165,0,99,0,0,9,249,51,91,0,0,0,75,32,,,
09,001,210101,2,"Block Group 2, Census Tract 2101.01, Fairfield County, Connecticut",090012101012,645,615,30,644,111,288,107,98,11,28,1,1090,1090,357,200,0,35,0,416,82,1090,553,261,175,0,35,0,0,82,537,96,25,0,0,0,416,0,,,
09,001,210102,1,"Block Group 1, Census Tract 2101.02, Fairfield County, Connecticut",090012101021,432,384,48,769,271,193,137,43,106,19,0,921,921,381,74,15,151,0,141,159,921,545,252,74,15,151,0,18,35,376,129,0,0,0,0,123,124,,,
09,001,210102,2,"Block Group 2, Census Tract 2101.02, Fairfield County, Connecticut",090012101022,1261,1248,13,1655,410,892,217,78,47,11,0,2385,2385,952,271,0,151,0,959,52,2385,1168,740,225,0,151,0,0,52,1217,212,46,0,0,0,959,0,,,
09,001,210201,1,"Block Group 1, Census Tract 2102.01, Fairfield County, Connecticut",090012102011,910,823,87,986,360,315,128,183,0,0,0,1113,1113,486,60,18,0,0,173,376,1113,562,424,60,18,0,0,0,60,551,62,0,0,0,0,173,316,,,
09,001,210201,2,"Block Group 2, Census Tract 2102.01, Fairfield County, Connecticut",090012102012,1162,1047,115,1458,237,681,253,215,62,10,0,1895,1895,965,275,36,25,0,263,331,1895,1139,765,252,9,25,0,0,88,756,200,23,27,0,0,263,243,,,
09,001,210202,1,"Block Group 1, Census Tract 2102.02, Fairfield County, Connecticut",090012102021,539,507,32,494,238,98,113,29,16,0,0,1092,1092,645,94,0,0,0,323,30,1092,600,452,94,0,0,0,32,22,492,193,0,0,0,0,291,8,,,
09,001,210202,2,"Block Group 2, Census Tract 2102.02, Fairfield County, Connecticut",090012102022,876,803,73,950,214,437,258,31,10,0,0,1440,1440,286,245,0,160,0,710,39,1440,562,120,216,0,160,0,27,39,878,166,29,0,0,0,683,0,,,
09,001,210202,3,"Block Group 3, Census Tract 2102.02, Fairfield County, Connecticut",090012102023,662,662,0,748,252,277,96,64,33,0,26,1355,1355,354,73,16,0,0,485,427,1355,212,173,12,0,0,0,27,0,1143,181,61,16,0,0,458,427,,,
09,001,210300,1,"Block Group 1, Census Tract 2103, Fairfield County, Connecticut",090012103001,920,800,120,1134,172,397,277,223,65,0,0,1485,1485,971,93,8,142,0,214,57,1485,1147,878,93,8,142,0,0,26,338,93,0,0,0,0,214,31,,,
09,001,210300,2,"Block Group 2, Census Tract 2103, Fairfield County, Connecticut",090012103002,1430,1298,132,1583,239,371,395,333,228,8,9,2513,2513,1121,418,0,116,0,585,273,2513,1653,821,418,0,116,0,163,135,860,300,0,0,0,0,422,138,,,
09,001,210300,3,"Block Group 3, Census Tract 2103, Fairfield County, Connecticut",090012103003,589,547,42,912,358,229,209,103,13,0,0,1290,1290,506,67,0,275,0,327,115,1290,685,251,67,0,257,0,24,86,605,255,0,0,18,0,303,29,,,
09,001,210401,1,"Block Group 1, Census Tract 2104.01, Fairfield County, Connecticut",090012104011,1221,1035,186,1289,26,494,685,55,29,0,0,2055,2055,806,130,0,217,0,858,44,2055,1160,769,130,0,217,0,0,44,895,37,0,0,0,0,858,0,,,
09,001,210401,2,"Block Group 2, Census Tract 2104.01, Fairfield County, Connecticut",090012104012,1855,1761,94,2048,142,393,635,593,190,95,0,2698,2698,1698,215,0,162,0,328,295,2698,2526,1698,199,0,162,0,328,139,172,0,16,0,0,0,0,156,,,
09,001,210402,1,"Block Group 1, Census Tract 2104.02, Fairfield County, Connecticut",090012104021,1449,1331,118,1436,220,311,171,345,345,13,31,2322,2322,972,480,0,535,0,202,133,2322,2000,903,410,0,535,0,36,116,322,69,70,0,0,0,166,17,,,
09,001,210402,2,"Block Group 2, Census Tract 2104.02, Fairfield County, Connecticut",090012104022,587,575,12,809,183,199,212,113,102,0,0,1149,1149,629,26,0,0,0,401,93,1149,799,544,26,0,0,0,174,55,350,85,0,0,0,0,227,38,,,
